Currency,Date,Open,High,Low,Close,Volume
CAD=X,11/27/2023,1.36317,1.36612,1.36054,1.36063,409518376
EUR=X,11/27/2023,1.093995,1.095935,1.09253,1.095905,359697419
GBP=X,11/27/2023,1.25997,1.26443,1.25913,1.2635,452610159
JPY=X,11/27/2023,149.5805,149.6785,148.3675,148.418,1195289734
AUD=X,11/27/2023,0.658105,0.661425,0.65671,0.661365,583824471
SGD=X,11/27/2023,1.33998,1.340295,1.33632,1.336335,745286819
CHF=X,11/27/2023,0.882225,0.88283,0.8794,0.880005,452897679
NZD=X,11/27/2023,0.607685,0.61076,0.606105,0.61032,522246090
SEK=X,11/27/2023,10.459665,10.485435,10.40523,10.419675,505645059
CAD=X,11/28/2023,1.36064,1.36137,1.35604,1.35665,586211937
EUR=X,11/28/2023,1.095915,1.100895,1.093455,1.100415,711852557
GBP=X,11/28/2023,1.26349,1.2715,1.2607,1.27129,879138595
JPY=X,11/28/2023,148.4185,148.83,147.019,147.0685,1371949368
AUD=X,11/28/2023,0.661375,0.666585,0.65966,0.665605,727784513
SGD=X,11/28/2023,1.33634,1.336985,1.330265,1.33029,1171052196
CHF=X,11/28/2023,0.88001,0.881895,0.87614,0.87713,557813205
NZD=X,11/28/2023,0.610325,0.614985,0.608035,0.61456,778638403
SEK=X,11/28/2023,10.42009,10.444935,10.31292,10.31495,1166504665
CAD=X,11/29/2023,1.35663,1.36153,1.35414,1.35927,421704139
EUR=X,11/29/2023,1.100435,1.101725,1.096025,1.097345,520138756
GBP=X,11/29/2023,1.27128,1.27333,1.26648,1.2695,277803423
JPY=X,11/29/2023,147.068,147.9055,146.6735,147.0605,107066385
AUD=X,11/29/2023,0.665625,0.667655,0.660585,0.661725,678808417
SGD=X,11/29/2023,1.33028,1.333625,1.32844,1.332525,497440030
CHF=X,11/29/2023,0.8771,0.878395,0.87205,0.87336,694521315
NZD=X,11/29/2023,0.614555,0.62084,0.613445,0.615435,241015772
SEK=X,11/29/2023,10.3152,10.396545,10.27785,10.360135,555805470
CAD=X,11/30/2023,1.35926,1.36268,1.35524,1.35572,531376004
EUR=X,11/30/2023,1.09735,1.098395,1.087945,1.089175,1211532145
GBP=X,11/30/2023,1.26951,1.27108,1.26035,1.26313,737295415
JPY=X,11/30/2023,147.0605,148.5175,146.8675,148.0025,987538004
AUD=X,11/30/2023,0.661735,0.66505,0.657115,0.660675,257317159
SGD=X,11/30/2023,1.332535,1.338735,1.331345,1.337045,898420728
CHF=X,11/30/2023,0.873365,0.87707,0.868465,0.87477,323342901
NZD=X,11/30/2023,0.615445,0.618225,0.612115,0.61569,139260073
SEK=X,11/30/2023,10.359705,10.54088,10.344155,10.49167,1438608409
CAD=X,12/1/2023,1.35573,1.35575,1.34874,1.34971,833582922
EUR=X,12/1/2023,1.089185,1.09129,1.082895,1.08838,209453624
GBP=X,12/1/2023,1.26314,1.27161,1.26139,1.27108,893123134
JPY=X,12/1/2023,148.0005,148.3485,146.6635,146.81,1221670906
AUD=X,12/1/2023,0.660665,0.667605,0.659965,0.667605,1129982157
SGD=X,12/1/2023,1.337035,1.338535,1.333235,1.333665,696602628
CHF=X,12/1/2023,0.874765,0.87684,0.86795,0.86911,998935304
NZD=X,12/1/2023,0.615685,0.62103,0.61513,0.621,951703214
SEK=X,12/1/2023,10.491135,10.49173,10.356455,10.379165,1235785879
CAD=X,12/3/2023,1.350245,1.35025,1.34804,1.349,251712747
EUR=X,12/3/2023,1.088195,1.089495,1.08792,1.088595,154386894
GBP=X,12/3/2023,1.2706,1.27249,1.26979,1.27113,152941469
JPY=X,12/3/2023,146.781,146.7835,146.2335,146.3645,492419935
AUD=X,12/3/2023,0.66699,0.669075,0.666775,0.668255,287741704
SGD=X,12/3/2023,1.333965,1.33415,1.33242,1.332595,342535787
CHF=X,12/3/2023,0.869775,0.869775,0.86669,0.867615,443359904
NZD=X,12/3/2023,0.619595,0.62191,0.619595,0.62154,411676905
SEK=X,12/3/2023,10.38961,10.392445,10.36626,10.373845,259914838
CAD=X,12/4/2023,1.34899,1.35623,1.34867,1.354,710506718
EUR=X,12/4/2023,1.08859,1.088665,1.080425,1.083745,758761253
GBP=X,12/4/2023,1.27115,1.27125,1.2604,1.26335,879138595
JPY=X,12/4/2023,146.3615,147.4545,146.2305,147.3065,990364558
AUD=X,12/4/2023,0.668265,0.66884,0.660485,0.661715,1072101315
SGD=X,12/4/2023,1.3326,1.33934,1.331945,1.337675,998444611
CHF=X,12/4/2023,0.867615,0.87554,0.867565,0.87259,890840520
NZD=X,12/4/2023,0.621545,0.622285,0.615125,0.616485,910840689
SEK=X,12/4/2023,10.37387,10.47126,10.371445,10.42993,668653714
CAD=X,12/5/2023,1.35401,1.3595,1.35368,1.35923,736096820
EUR=X,12/5/2023,1.083735,1.084755,1.077825,1.079345,696896161
GBP=X,12/5/2023,1.26336,1.2652,1.25774,1.25945,490568193
JPY=X,12/5/2023,147.306,147.3925,146.5615,147.1885,210706704
AUD=X,12/5/2023,0.66171,0.662195,0.65444,0.655465,1026835529
SGD=X,12/5/2023,1.33768,1.34223,1.33674,1.341065,699258130
CHF=X,12/5/2023,0.8726,0.876625,0.871435,0.87507,492638409
NZD=X,12/5/2023,0.6165,0.617435,0.61258,0.61332,609579722
SEK=X,12/5/2023,10.42991,10.50423,10.4176,10.48504,659220108
CAD=X,12/6/2023,1.35922,1.35966,1.35489,1.35923,101218576
EUR=X,12/6/2023,1.07935,1.08047,1.075875,1.07664,468471207
GBP=X,12/6/2023,1.25946,1.26138,1.25518,1.25578,467593593
JPY=X,12/6/2023,147.186,147.4985,146.8965,147.1845,101413277
AUD=X,12/6/2023,0.655475,0.659735,0.654765,0.655135,150460221
SGD=X,12/6/2023,1.34107,1.34222,1.33936,1.341715,214186556
CHF=X,12/6/2023,0.875075,0.87601,0.872895,0.874675,163585167
NZD=X,12/6/2023,0.613325,0.617695,0.613325,0.613995,207364281
SEK=X,12/6/2023,10.485175,10.4999,10.425775,10.476105,192003018
CAD=X,12/7/2023,1.35922,1.36194,1.35839,1.3597,158491662
EUR=X,12/7/2023,1.076645,1.081755,1.075535,1.078975,416803657
GBP=X,12/7/2023,1.25581,1.26125,1.25445,1.25876,394674212
JPY=X,12/7/2023,147.184,147.19,141.64,144.243,-2147483648
AUD=X,12/7/2023,0.655125,0.662005,0.652565,0.659405,735205134
SGD=X,12/7/2023,1.341705,1.34338,1.3361,1.339635,466459181
CHF=X,12/7/2023,0.87468,0.87824,0.87288,0.87549,228759964
NZD=X,12/7/2023,0.61399,0.619325,0.611335,0.616075,434111233
SEK=X,12/7/2023,10.47611,10.486445,10.37127,10.38768,997004066
CAD=X,12/8/2023,1.35969,1.36099,1.35507,1.35837,260852069
EUR=X,12/8/2023,1.07898,1.08007,1.07236,1.076,505182360
GBP=X,12/8/2023,1.25879,1.26015,1.25025,1.25491,487571506
JPY=X,12/8/2023,144.2425,145.22,142.5025,144.953,769422242
AUD=X,12/8/2023,0.659415,0.66197,0.655825,0.65781,338201925
SGD=X,12/8/2023,1.339645,1.342725,1.335875,1.34196,509832369
CHF=X,12/8/2023,0.87546,0.882085,0.87414,0.88008,834408684
NZD=X,12/8/2023,0.616095,0.617535,0.610405,0.612255,715341551
SEK=X,12/8/2023,10.387425,10.519455,10.371705,10.467635,913623161
CAD=X,12/10/2023,1.358465,1.35891,1.35804,1.35817,135948000
EUR=X,12/10/2023,1.07583,1.07679,1.07563,1.076535,195856901
GBP=X,12/10/2023,1.25409,1.25546,1.25357,1.25544,234850911
JPY=X,12/10/2023,145.016,145.079,144.8145,144.9905,124025710
AUD=X,12/10/2023,0.657155,0.65833,0.65711,0.657995,224666428
SGD=X,12/10/2023,1.341345,1.342165,1.34098,1.341405,110622005
CHF=X,12/10/2023,0.880245,0.880655,0.879575,0.87964,196172566
NZD=X,12/10/2023,0.61187,0.612695,0.61164,0.612435,190538535
SEK=X,12/10/2023,10.47066,10.47434,10.465295,10.46547,152645608
CAD=X,12/11/2023,1.35816,1.36049,1.35504,1.35788,134120136
EUR=X,12/11/2023,1.076545,1.077905,1.074175,1.076535,101359672
GBP=X,12/11/2023,1.25545,1.2591,1.25352,1.25535,109988956
JPY=X,12/11/2023,144.991,146.59,144.874,146.0535,1101071262
AUD=X,12/11/2023,0.65799,0.658285,0.655005,0.656465,326328932
SGD=X,12/11/2023,1.34141,1.34545,1.340975,1.34391,542583552
CHF=X,12/11/2023,0.879645,0.881625,0.877905,0.878335,308241423
NZD=X,12/11/2023,0.61243,0.613235,0.610515,0.612235,131247813
SEK=X,12/11/2023,10.465495,10.51338,10.454145,10.490325,351867137
CAD=X,12/12/2023,1.35787,1.36186,1.35453,1.35858,186518916
EUR=X,12/12/2023,1.076545,1.08274,1.076135,1.079835,547332203
GBP=X,12/12/2023,1.25537,1.26161,1.25144,1.25689,251832136
JPY=X,12/12/2023,146.053,146.1285,144.7395,145.3,809465092
AUD=X,12/12/2023,0.656475,0.661225,0.653985,0.656455,102968248
SGD=X,12/12/2023,1.343905,1.34415,1.33811,1.34121,577105069
CHF=X,12/12/2023,0.878325,0.878435,0.87247,0.87517,601528008
NZD=X,12/12/2023,0.61223,0.617005,0.61052,0.613685,333156759
SEK=X,12/12/2023,10.490325,10.5132,10.420055,10.43349,676515053
CAD=X,12/13/2023,1.35857,1.36085,1.34952,1.35104,1017587941
EUR=X,12/13/2023,1.079855,1.089675,1.07732,1.088265,1243484446
GBP=X,12/13/2023,1.2569,1.2635,1.25009,1.26214,623421312
JPY=X,12/13/2023,145.297,145.995,142.088,142.794,-2147483648
AUD=X,12/13/2023,0.656475,0.667325,0.654175,0.666555,1595997139
SGD=X,12/13/2023,1.341215,1.345075,1.33174,1.332795,1590621403
CHF=X,12/13/2023,0.875175,0.878025,0.86906,0.87105,755722039
NZD=X,12/13/2023,0.61371,0.621365,0.60843,0.619165,974137542
SEK=X,12/13/2023,10.43335,10.46505,10.2882,10.31082,1342902954
CAD=X,12/14/2023,1.35103,1.35103,1.33943,1.3405,1383160826
EUR=X,12/14/2023,1.088275,1.100925,1.08792,1.09935,1605837127
GBP=X,12/14/2023,1.26213,1.27942,1.26121,1.27708,1593348973
JPY=X,12/14/2023,142.7945,142.919,140.956,142.2865,578629836
AUD=X,12/14/2023,0.666545,0.672865,0.666235,0.670175,638737065
SGD=X,12/14/2023,1.332805,1.332895,1.325415,1.328425,875406383
CHF=X,12/14/2023,0.871055,0.873205,0.86306,0.867125,724724270
NZD=X,12/14/2023,0.619145,0.62496,0.618575,0.621355,454141882
SEK=X,12/14/2023,10.31085,10.31099,10.194255,10.2445,773032000
CAD=X,12/15/2023,1.34048,1.3415,1.33504,1.33801,400988342
EUR=X,12/15/2023,1.099365,1.10038,1.088875,1.089535,1436557919
GBP=X,12/15/2023,1.27707,1.27904,1.26686,1.26808,998007175
JPY=X,12/15/2023,142.2855,142.4685,141.4335,142.171,207880150
AUD=X,12/15/2023,0.67018,0.672855,0.666325,0.670245,109646807
SGD=X,12/15/2023,1.32844,1.334455,1.32682,1.33317,937368081
CHF=X,12/15/2023,0.867155,0.871155,0.865215,0.87021,585631716
NZD=X,12/15/2023,0.621365,0.622975,0.61781,0.620905,173712790
SEK=X,12/15/2023,10.24455,10.324695,10.204425,10.269615,354250898
CAD=X,12/17/2023,1.337325,1.33822,1.33709,1.33822,209062577
EUR=X,12/17/2023,1.08968,1.08977,1.089215,1.089495,125153938
GBP=X,12/17/2023,1.26756,1.26782,1.26658,1.26716,139955825
JPY=X,12/17/2023,142.1115,142.374,142.105,142.3325,308222823
AUD=X,12/17/2023,0.66987,0.67039,0.669325,0.669855,102226186
SGD=X,12/17/2023,1.332195,1.33358,1.33103,1.33331,297392264
CHF=X,12/17/2023,0.869985,0.870875,0.86945,0.87071,215248116
NZD=X,12/17/2023,0.62047,0.621325,0.62014,0.620935,174514016
SEK=X,12/17/2023,10.270925,10.3477,10.267815,10.279785,189872849
CAD=X,12/18/2023,1.3382,1.34094,1.335,1.33984,299846510
EUR=X,12/18/2023,1.08949,1.093125,1.089405,1.092345,488186456
GBP=X,12/18/2023,1.26717,1.27039,1.26288,1.26529,287792379
JPY=X,12/18/2023,142.333,143.1595,142.0735,142.6955,441541960
AUD=X,12/18/2023,0.66985,0.67354,0.669045,0.67041,183110952
SGD=X,12/18/2023,1.333315,1.333785,1.33032,1.33214,308014269
CHF=X,12/18/2023,0.870715,0.87117,0.86666,0.86714,668292434
NZD=X,12/18/2023,0.62093,0.625125,0.62023,0.621455,184128728
SEK=X,12/18/2023,10.27997,10.288035,10.179495,10.219255,715872463
CAD=X,12/19/2023,1.33985,1.34006,1.33325,1.33391,823834312
EUR=X,12/19/2023,1.092355,1.09875,1.091495,1.09795,860736679
GBP=X,12/19/2023,1.2653,1.2762,1.26495,1.27303,872146325
JPY=X,12/19/2023,142.6915,144.9575,142.2505,143.9225,1259829387
AUD=X,12/19/2023,0.670425,0.677475,0.670325,0.675865,907363535
SGD=X,12/19/2023,1.332135,1.33317,1.328075,1.32887,678014119
CHF=X,12/19/2023,0.867135,0.867735,0.859305,0.860715,1120541937
NZD=X,12/19/2023,0.62145,0.627295,0.621445,0.626595,924461531
SEK=X,12/19/2023,10.219005,10.236735,10.149675,10.16127,685644349
CAD=X,12/20/2023,1.3339,1.33707,1.33119,1.336,355901019
EUR=X,12/20/2023,1.097945,1.097955,1.092995,1.09434,590161882
GBP=X,12/20/2023,1.27302,1.27304,1.26252,1.264,1001003862
JPY=X,12/20/2023,143.926,144.099,143.265,143.534,469336409
AUD=X,12/20/2023,0.675855,0.67792,0.672435,0.674015,373078843
SGD=X,12/20/2023,1.328865,1.332755,1.32763,1.33183,624904093
CHF=X,12/20/2023,0.86072,0.865115,0.86018,0.86271,416336208
NZD=X,12/20/2023,0.6266,0.62989,0.62451,0.625375,296300365
SEK=X,12/20/2023,10.16132,10.199425,10.1332,10.17084,196567666
CAD=X,12/21/2023,1.33601,1.33604,1.32762,1.32847,1018806517
EUR=X,12/21/2023,1.094335,1.101275,1.093535,1.100585,949795218
GBP=X,12/21/2023,1.26401,1.26959,1.26124,1.26831,529525123
JPY=X,12/21/2023,143.5335,143.5705,142.0185,142.0755,1473705318
AUD=X,12/21/2023,0.674025,0.680385,0.673625,0.679645,934077770
SGD=X,12/21/2023,1.33182,1.331915,1.32621,1.326565,1030310627
CHF=X,12/21/2023,0.862705,0.86328,0.856015,0.85635,1110209347
NZD=X,12/21/2023,0.62538,0.6298,0.6239,0.62941,745788138
SEK=X,12/21/2023,10.1705,10.18479,10.06062,10.096865,846928581
CAD=X,12/22/2023,1.32846,1.3293,1.32195,1.32694,285223595
EUR=X,12/22/2023,1.10058,1.104025,1.099395,1.1014,211493133
GBP=X,12/22/2023,1.26833,1.27444,1.26791,1.26978,244839867
JPY=X,12/22/2023,142.0735,142.6645,141.8665,142.4695,473105148
AUD=X,12/22/2023,0.679635,0.6825,0.677335,0.67996,148234035
SGD=X,12/22/2023,1.326555,1.327095,1.322025,1.323675,609856252
CHF=X,12/22/2023,0.856345,0.85736,0.85141,0.85591,169148870
NZD=X,12/22/2023,0.629405,0.63181,0.627595,0.6296,131247813
SEK=X,12/22/2023,10.097185,10.11269,9.968735,10.0001,1084797464
CAD=X,12/25/2023,1.32567,1.32581,1.32515,1.32527,148743051
EUR=X,12/25/2023,1.10085,1.102325,1.10065,1.10189,241405924
GBP=X,12/25/2023,1.269,1.27125,1.26881,1.27042,241843180
JPY=X,12/25/2023,142.303,142.3635,142.1475,142.2455,154175621
AUD=X,12/25/2023,0.6793,0.680965,0.67928,0.680405,263995718
SGD=X,12/25/2023,1.3244,1.326055,1.32429,1.32508,220382726
CHF=X,12/25/2023,0.85485,0.856755,0.85485,0.856065,293139946
NZD=X,12/25/2023,0.629575,0.630545,0.62928,0.63031,217780219
SEK=X,12/25/2023,10.022285,10.029985,9.992615,9.99593,367336223
CAD=X,12/26/2023,1.32528,1.32622,1.31933,1.31972,777528413
EUR=X,12/26/2023,1.101895,1.104505,1.100875,1.104245,419523002
GBP=X,12/26/2023,1.27043,1.27306,1.26846,1.27263,319757040
JPY=X,12/26/2023,142.2445,142.636,142.096,142.4915,332719625
AUD=X,12/26/2023,0.6804,0.68295,0.67977,0.682425,400535139
SGD=X,12/26/2023,1.325085,1.32513,1.32209,1.32334,408923319
CHF=X,12/26/2023,0.856065,0.857995,0.853155,0.85378,463230269
NZD=X,12/26/2023,0.630315,0.633515,0.6302,0.632985,527854672
SEK=X,12/26/2023,9.99569,10.074875,9.98329,9.99676,110853719
CAD=X,12/27/2023,1.31973,1.32197,1.31775,1.32058,203578984
EUR=X,12/27/2023,1.10425,1.112275,1.102875,1.110835,995344242
GBP=X,12/27/2023,1.27262,1.28031,1.26989,1.28002,839182769
JPY=X,12/27/2023,142.4915,142.85,141.3855,141.4435,1087409584
AUD=X,12/27/2023,0.68243,0.685435,0.681805,0.68529,524459506
SGD=X,12/27/2023,1.32335,1.324,1.31958,1.319685,748827487
CHF=X,12/27/2023,0.853775,0.854905,0.840875,0.84253,1887538019
NZD=X,12/27/2023,0.632995,0.63491,0.631635,0.634805,390043804
SEK=X,12/27/2023,9.996535,10.01911,9.906465,9.942375,649380756
CAD=X,12/28/2023,1.32059,1.32356,1.31827,1.32311,407081223
EUR=X,12/28/2023,1.110825,1.113955,1.10553,1.106795,647947957
GBP=X,12/28/2023,1.28001,1.28277,1.27127,1.27345,755275536
JPY=X,12/28/2023,141.4415,141.6625,140.254,141.4435,101884369
AUD=X,12/28/2023,0.685295,0.687125,0.682295,0.682595,500713519
SGD=X,12/28/2023,1.319675,1.32048,1.3158,1.32031,212416222
CHF=X,12/28/2023,0.842525,0.84511,0.83327,0.843505,255783660
NZD=X,12/28/2023,0.634815,0.636955,0.632445,0.63345,318734692
SEK=X,12/28/2023,9.942325,10.00144,9.90974,9.98431,525881666
CAD=X,12/29/2023,1.3231,1.32653,1.31782,1.32509,342496680
EUR=X,12/29/2023,1.1068,1.108455,1.103425,1.103795,508581541
GBP=X,12/29/2023,1.27346,1.27728,1.27007,1.27312,133962452
JPY=X,12/29/2023,141.4435,141.9145,140.7995,141.033,486766826
AUD=X,12/29/2023,0.68259,0.684645,0.678125,0.68108,324102746
SGD=X,12/29/2023,1.32032,1.32135,1.317055,1.319435,256674577
CHF=X,12/29/2023,0.843495,0.843615,0.83567,0.841565,406798433
NZD=X,12/29/2023,0.633455,0.635905,0.63048,0.63182,362000895
SEK=X,12/29/2023,9.984275,10.091455,9.96716,10.08864,1158643326
CAD=X,1/1/2024,1.32474,1.32542,1.32408,1.32449,130464407
EUR=X,1/1/2024,1.104605,1.10463,1.103585,1.10367,227129365
GBP=X,1/1/2024,1.27276,1.27351,1.27206,1.27277,100998896
JPY=X,1/1/2024,140.8665,141.132,140.8215,141.1165,335546179
AUD=X,1/1/2024,0.68147,0.681715,0.680625,0.680935,179400642
SGD=X,1/1/2024,1.32051,1.320865,1.31977,1.319815,223038227
CHF=X,1/1/2024,0.840275,0.8424,0.83939,0.842025,378185107
NZD=X,1/1/2024,0.63208,0.632685,0.63132,0.631445,201755699
SEK=X,1/1/2024,10.072355,10.088695,10.06159,10.074365,120388761
CAD=X,1/2/2024,1.32448,1.33341,1.32289,1.33223,1044396619
EUR=X,1/2/2024,1.103675,1.10434,1.093855,1.094175,1391688732
GBP=X,1/2/2024,1.27276,1.276,1.26109,1.2623,1144844834
JPY=X,1/2/2024,141.117,142.2195,141.1015,142.1775,1099186893
AUD=X,1/2/2024,0.680945,0.68392,0.675715,0.67665,737431320
SGD=X,1/2/2024,1.31981,1.32707,1.319305,1.32643,1271961246
CHF=X,1/2/2024,0.842025,0.85071,0.841765,0.850115,1386010011
NZD=X,1/2/2024,0.63144,0.632085,0.62482,0.625145,1108743506
SEK=X,1/2/2024,10.074335,10.22638,10.055055,10.209185,1467872875
CAD=X,1/3/2024,1.33224,1.33721,1.3318,1.33487,420485562
EUR=X,1/3/2024,1.094185,1.096555,1.08931,1.092605,314828231
GBP=X,1/3/2024,1.26231,1.26768,1.26163,1.26734,602444504
JPY=X,1/3/2024,142.1775,143.7345,141.861,143.0015,876360207
AUD=X,1/3/2024,0.676655,0.67708,0.670215,0.673475,571951478
SGD=X,1/3/2024,1.3264,1.330625,1.325415,1.328435,460263011
CHF=X,1/3/2024,0.85012,0.85546,0.8488,0.849245,239092554
NZD=X,1/3/2024,0.62514,0.627635,0.621915,0.625175,105608582
SEK=X,1/3/2024,10.209175,10.32699,10.17509,10.28435,862549821
CAD=X,1/4/2024,1.33488,1.33661,1.33173,1.33567,196267526
EUR=X,1/4/2024,1.09261,1.097225,1.091615,1.094645,376693323
GBP=X,1/4/2024,1.26733,1.27298,1.26571,1.26816,182908338
JPY=X,1/4/2024,143.002,144.8525,142.8575,144.776,1771435688
AUD=X,1/4/2024,0.67348,0.676,0.669675,0.670605,526685692
SGD=X,1/4/2024,1.328425,1.330245,1.32702,1.32952,293851596
CHF=X,1/4/2024,0.84925,0.8529,0.84775,0.85028,263731806
NZD=X,1/4/2024,0.62517,0.628555,0.62214,0.623075,435713685
SEK=X,1/4/2024,10.28431,10.29463,10.20297,10.212435,829075735
CAD=X,1/5/2024,1.33565,1.33993,1.32877,1.336,142650170
EUR=X,1/5/2024,1.09465,1.099845,1.087715,1.094225,157786075
GBP=X,1/5/2024,1.26815,1.27709,1.26115,1.27188,472588072
JPY=X,1/5/2024,144.7755,145.981,143.8105,144.6145,251691739
AUD=X,1/5/2024,0.670615,0.674815,0.664065,0.67158,243217980
SGD=X,1/5/2024,1.329505,1.33517,1.32518,1.329695,133636350
CHF=X,1/5/2024,0.85028,0.8577,0.845545,0.850305,103974073
NZD=X,1/5/2024,0.623065,0.627795,0.618145,0.62448,326746952
SEK=X,1/5/2024,10.212465,10.34871,10.159815,10.262485,607385993
CAD=X,1/7/2024,1.3354,1.33658,1.3354,1.33604,177988882
EUR=X,1/7/2024,1.09467,1.09467,1.093505,1.094165,168663454
GBP=X,1/7/2024,1.27214,1.27224,1.27088,1.27172,141953617
JPY=X,1/7/2024,144.59,144.9215,144.5555,144.725,227194937
AUD=X,1/7/2024,0.67194,0.67194,0.671095,0.671585,152686407
SGD=X,1/7/2024,1.32966,1.330555,1.328885,1.329735,113277507
CHF=X,1/7/2024,0.848985,0.851375,0.848985,0.850795,387722883
NZD=X,1/7/2024,0.624105,0.624915,0.62384,0.624795,210569185
SEK=X,1/7/2024,10.26434,10.281685,10.254465,10.263885,104615366
CAD=X,1/8/2024,1.33605,1.34051,1.33452,1.33514,210890442
EUR=X,1/8/2024,1.09417,1.097885,1.09227,1.094985,210813296
GBP=X,1/8/2024,1.27173,1.27672,1.26735,1.27415,341732744
JPY=X,1/8/2024,144.725,144.7995,143.6645,144.227,569207989
AUD=X,1/8/2024,0.671595,0.673475,0.667755,0.671675,111872993
SGD=X,1/8/2024,1.329745,1.332085,1.32763,1.328715,282344423
CHF=X,1/8/2024,0.850805,0.852135,0.846045,0.84807,534763582
NZD=X,1/8/2024,0.624805,0.626125,0.621265,0.62503,136055169
SEK=X,1/8/2024,10.2638,10.311595,10.21094,10.232655,415924365
CAD=X,1/9/2024,1.33515,1.34148,1.33409,1.33901,570370445
EUR=X,1/9/2024,1.09498,1.096645,1.091065,1.093195,342701514
GBP=X,1/9/2024,1.27414,1.2765,1.26897,1.27111,402665377
JPY=X,1/9/2024,144.2265,144.6245,143.424,144.4355,296916606
AUD=X,1/9/2024,0.671665,0.673455,0.667735,0.668455,576403851
SGD=X,1/9/2024,1.328725,1.332135,1.32659,1.33104,509832369
CHF=X,1/9/2024,0.84806,0.85322,0.846445,0.85244,796257583
NZD=X,1/9/2024,0.625035,0.626705,0.622625,0.62379,299505268
SEK=X,1/9/2024,10.2326,10.2789,10.204115,10.251055,287201290
CAD=X,1/10/2024,1.339,1.33949,1.33655,1.33804,216983323
EUR=X,1/10/2024,1.093175,1.097495,1.092305,1.09742,677180912
GBP=X,1/10/2024,1.27114,1.27447,1.26864,1.27444,429635559
JPY=X,1/10/2024,144.436,145.8315,144.4195,145.73,1319187024
AUD=X,1/10/2024,0.66846,0.671305,0.668305,0.670205,358979663
SGD=X,1/10/2024,1.33103,1.333265,1.330635,1.33138,161961697
CHF=X,1/10/2024,0.852445,0.85355,0.85051,0.850575,397260658
NZD=X,1/10/2024,0.62378,0.625445,0.621585,0.622865,246624354
SEK=X,1/10/2024,10.250945,10.26454,10.21839,10.219795,415975084
CAD=X,1/11/2024,1.33803,1.34432,1.33511,1.33791,114622915
EUR=X,1/11/2024,1.097425,1.10001,1.093045,1.098255,212852805
GBP=X,1/11/2024,1.27445,1.27856,1.26903,1.27789,443620098
JPY=X,1/11/2024,145.7305,146.4175,144.945,145.103,691220910
AUD=X,1/11/2024,0.670215,0.672575,0.664725,0.669915,144523724
SGD=X,1/11/2024,1.33137,1.334415,1.328745,1.32985,369090800
CHF=X,1/11/2024,0.85057,0.856625,0.84892,0.851085,181865903
NZD=X,1/11/2024,0.62286,0.62645,0.619595,0.624265,325144500
SEK=X,1/11/2024,10.219845,10.31196,10.182085,10.249685,402686886
CAD=X,1/12/2024,1.3379,1.34119,1.33435,1.340675,438154918
EUR=X,1/12/2024,1.09825,1.098705,1.093615,1.09504,536454824
GBP=X,1/12/2024,1.2779,1.27857,1.27197,1.27544,345728326
JPY=X,1/12/2024,145.1035,145.5685,144.3535,144.917,275717450
AUD=X,1/12/2024,0.66992,0.672885,0.667815,0.66861,294420263
SGD=X,1/12/2024,1.329845,1.333125,1.328335,1.33169,426626661
CHF=X,1/12/2024,0.85108,0.85509,0.848855,0.85257,336854749
NZD=X,1/12/2024,0.62428,0.62782,0.62303,0.6241,128844135
SEK=X,1/12/2024,10.2494,10.306325,10.22645,10.278045,390565209
CAD=X,1/14/2024,1.340695,1.34128,1.34018,1.34071,101827864
EUR=X,1/14/2024,1.094665,1.095165,1.094415,1.094525,119035413
GBP=X,1/14/2024,1.27466,1.27521,1.27351,1.27357,208879624
JPY=X,1/14/2024,144.9135,145.177,144.8745,145.1535,326124332
AUD=X,1/14/2024,0.66855,0.66913,0.6682,0.668925,155654655
SGD=X,1/14/2024,1.33294,1.33294,1.331765,1.33203,261100413
CHF=X,1/14/2024,0.852095,0.853525,0.85206,0.853445,314599940
NZD=X,1/14/2024,0.62432,0.62448,0.622675,0.623165,285083201
SEK=X,1/14/2024,10.282385,10.29838,10.276375,10.281955,104361775
CAD=X,1/15/2024,1.3407,1.34484,1.33824,1.34363,457042851
EUR=X,1/15/2024,1.094535,1.09676,1.09337,1.094515,102719345
GBP=X,1/15/2024,1.27359,1.27656,1.27131,1.27155,303774709
JPY=X,1/15/2024,145.153,145.9425,144.936,145.7975,707238050
